Date,Transaction_Owner,Transaction_ID,Cost_Per_Day
6/26/2024,Owner-A2,TID-A251,2.8106232559060773
6/25/2024,Owner-A2,TID-A251,2.8094558852534726
6/24/2024,Owner-A5,TID-A342,2.8091244133736266
6/19/2024,Owner-A2,TID-A251,2.8087032610751166
6/8/2024,Owner-A2,TID-A251,2.8080310132397672
6/20/2024,Owner-A4,TID-A371,2.8076174999224235
6/9/2024,Owner-C4,TID-A410,2.8063619163857276
6/10/2024,Owner-A2,TID-A251,2.8041074273374145
6/26/2024,Owner-A2,TID-A241,2.8038890787104878
6/29/2024,Owner-A2,TID-A396,2.8035012906679837
6/17/2024,Owner-A2,TID-A398,2.802803284
6/25/2024,Owner-A5,TID-A342,2.800968116018031
6/7/2024,Owner-A4,TID-A387,2.7997846170098635
6/16/2024,Owner-A2,TID-A396,2.798632577282672
6/27/2024,Owner-A5,TID-A342,2.7983155345424056
6/8/2024,Owner-A4,TID-A371,2.793846623851762
6/11/2024,Owner-A2,TID-A398,2.7935409538409903
6/20/2024,Owner-A2,TID-A412,2.793398101156485
6/29/2024,Owner-A4,TID-A387,2.7925643447503177
6/18/2024,Owner-A4,TID-A387,2.7907027343451354
6/2/2024,Owner-A2,TID-A396,2.7885413711904614
6/26/2024,Owner-A5,TID-A342,2.788001255
6/26/2024,Owner-A2,TID-A402,2.7875903648571314
6/7/2024,Owner-A4,TID-A371,2.786586133800961
6/17/2024,Owner-A5,TID-A342,2.785433533110272
6/16/2024,Owner-C4,TID-A414,2.783935886456905
6/2/2024,Owner-C4,TID-A414,2.7812634061476516
6/1/2024,Owner-A2,TID-A396,2.780313559923347
6/16/2024,Owner-A2,TID-A406,2.7802364510375317
6/24/2024,Owner-A2,TID-A251,2.7783864695106626
6/21/2024,Owner-A5,TID-A342,2.777548125351127
6/18/2024,Owner-A5,TID-A342,2.7763368338769925
6/19/2024,Owner-A5,TID-A342,2.7746221356559673
6/23/2024,Owner-A4,TID-A387,2.773801860556528
6/30/2024,Owner-C4,TID-A414,2.7720752226843146
6/11/2024,Owner-A3,TID-A312,2.7711863669251073
6/10/2024,Owner-A2,TID-A416,2.7706262653335214
6/20/2024,Owner-A5,TID-A342,2.769484319134795
6/14/2024,Owner-A2,TID-A251,2.7694557423358113
6/29/2024,Owner-A2,TID-A402,2.7687845231932036
6/13/2024,Owner-A5,TID-A342,2.7685687634098057
6/11/2024,Owner-A2,TID-A251,2.7676999851438255
6/12/2024,Owner-E3,TID-A148,2.7669983948494576
6/16/2024,Owner-A4,TID-A387,2.7669292523083384
6/15/2024,Owner-A2,TID-A402,2.7665546219479378
6/23/2024,Owner-A5,TID-A342,2.7658245505086696
6/2/2024,Owner-A2,TID-A402,2.7657822006367225
6/5/2024,Owner-A4,TID-A387,2.765219937
6/13/2024,Owner-A2,TID-A398,2.7644922375291157
6/15/2024,Owner-E3,TID-A148,2.764287426563225
6/9/2024,Owner-A4,TID-A371,2.7619914866514277
6/13/2024,Owner-A2,TID-A402,2.761579475881533
6/13/2024,Owner-C1,TID-A344,2.761436806797412
6/8/2024,Owner-A2,TID-A402,2.7614137401689343
6/6/2024,Owner-A4,TID-A387,2.7603860913146536
6/23/2024,Owner-C4,TID-A414,2.759425572391782
6/3/2024,Owner-B2,TID-A350,2.7593197609427054
6/20/2024,Owner-A4,TID-A387,2.7589714348912144
6/15/2024,Owner-A4,TID-A371,2.7585137876886883
6/7/2024,Owner-A2,TID-A402,2.7580215599353997
6/15/2024,Owner-A5,TID-A342,2.757917057029703
6/19/2024,Owner-A4,TID-A387,2.7569879843422243
6/24/2024,Owner-A4,TID-A387,2.756704892622559
6/14/2024,Owner-A5,TID-A342,2.7558145644227734
6/3/2024,Owner-A5,TID-A342,2.7557316376734455
6/18/2024,Owner-A2,TID-A418,2.7547974399443866
6/16/2024,Owner-A5,TID-A342,2.754669814820002
6/22/2024,Owner-A5,TID-A342,2.752544268
6/18/2024,Owner-A2,TID-A241,2.7506668310570674
6/12/2024,Owner-A2,TID-A402,2.750549441408638
6/19/2024,Owner-A2,TID-A398,2.7497469973479967
6/25/2024,Owner-A2,TID-A241,2.7495347842039233
6/4/2024,Owner-A2,TID-A406,2.7493646394804916
6/24/2024,Owner-A2,TID-A241,2.748488372716519
6/30/2024,Owner-A2,TID-A396,2.746906184643475
6/14/2024,Owner-A2,TID-A402,2.7458807277866857
6/19/2024,Owner-A3,TID-A344,2.742284458812599
6/22/2024,Owner-A2,TID-A406,2.739340646909912
6/19/2024,Owner-D5,TID-A420,2.7392433300320724
6/19/2024,Owner-E3,TID-A148,2.7388322631876107
6/27/2024,Owner-A4,TID-A387,2.7387287659545043
6/20/2024,Owner-A2,TID-A241,2.7386557205133983
6/28/2024,Owner-A4,TID-A387,2.738388472515592
6/6/2024,Owner-A2,TID-A398,2.738306635301439
6/17/2024,Owner-C4,TID-A414,2.737317999773483
6/25/2024,Owner-E3,TID-A148,2.737317865448712
6/21/2024,Owner-A2,TID-A241,2.7367194751218173
6/25/2024,Owner-A4,TID-A387,2.7365829420962933
6/12/2024,Owner-A2,TID-A251,2.736266853731355
6/24/2024,Owner-A2,TID-A402,2.7362456385994944
6/19/2024,Owner-A2,TID-A406,2.7348403740888005
6/25/2024,Owner-A2,TID-A402,2.7334044950134966
6/15/2024,Owner-C4,TID-A414,2.732886822592463
6/28/2024,Owner-E3,TID-A148,2.732680210236567
6/27/2024,Owner-A2,TID-A251,2.7317537393872353
6/16/2024,Owner-E3,TID-A148,2.7313459320895337
6/26/2024,Owner-B2,TID-A385,2.7307389064922103
6/20/2024,Owner-A2,TID-A251,2.730287076591455
6/2/2024,Owner-E2,TID-A332,2.7301775550794782
6/17/2024,Owner-A2,TID-A406,2.7295953461421822
6/1/2024,Owner-A2,TID-A406,2.7293422350871914
6/2/2024,Owner-A5,TID-A342,2.729138932340324
6/1/2024,Owner-A5,TID-A342,2.728699341920532
6/6/2024,Owner-A2,TID-A416,2.727572743480197
6/15/2024,Owner-F3,TID-A324,2.727568955164487
6/23/2024,Owner-A2,TID-A406,2.726771672
6/27/2024,Owner-A2,TID-A241,2.7255931834204876
6/1/2024,Owner-E2,TID-A332,2.725481433370046
6/10/2024,Owner-C4,TID-A414,2.7254361937034672
6/20/2024,Owner-E3,TID-A148,2.7252841973397164
6/12/2024,Owner-A2,TID-A398,2.7248408004886224
6/22/2024,Owner-A4,TID-A387,2.7244712491200263
6/4/2024,Owner-A2,TID-A241,2.724311943300836
6/11/2024,Owner-A2,TID-A406,2.723805229864114
6/3/2024,Owner-C4,TID-A414,2.723058397222858
6/9/2024,Owner-C4,TID-A414,2.7230407770907985
6/7/2024,Owner-E3,TID-A148,2.721582865213716
6/13/2024,Owner-A2,TID-A241,2.7204659250125793
6/24/2024,Owner-C4,TID-A414,2.7204347633315145
6/12/2024,Owner-A2,TID-A406,2.7189965609409046
6/26/2024,Owner-A4,TID-A387,2.718847098983331
6/8/2024,Owner-E3,TID-A148,2.717930735883323
6/21/2024,Owner-A2,TID-A398,2.7177501546412346
6/3/2024,Owner-A2,TID-A406,2.716082955598218
6/14/2024,Owner-E3,TID-A148,2.716072551679753
6/5/2024,Owner-E3,TID-A148,2.715230514745127
6/10/2024,Owner-A2,TID-A241,2.7149718280168442
6/9/2024,Owner-A2,TID-A402,2.713323027048892
6/16/2024,Owner-A4,TID-A371,2.712455747769275
6/17/2024,Owner-A2,TID-A402,2.7109881662227435
6/2/2024,Owner-B2,TID-A387,2.7105143012043045
6/3/2024,Owner-E3,TID-A148,2.710172537477194
6/1/2024,Owner-B2,TID-A387,2.7083524821983134
6/21/2024,Owner-A2,TID-A402,2.707616237671192
6/12/2024,Owner-A2,TID-A422,2.7071331030473056
6/6/2024,Owner-A2,TID-A406,2.7064678104614113
6/30/2024,Owner-A4,TID-A277,2.706267740310699
6/24/2024,Owner-E3,TID-A148,2.704787800160143
6/29/2024,Owner-A4,TID-A277,2.7039617804868934
6/28/2024,Owner-A2,TID-A241,2.7034921377957986
6/3/2024,Owner-B2,TID-A387,2.7031209562786547
6/22/2024,Owner-A4,TID-A396,2.7026525884814125
6/30/2024,Owner-A4,TID-A371,2.7011344018242256
6/29/2024,Owner-C4,TID-A414,2.6969039472057688
6/6/2024,Owner-A2,TID-A241,2.696722779894472
6/28/2024,Owner-A2,TID-A251,2.696656959335728
6/2/2024,Owner-E3,TID-A148,2.6966135288387285
6/22/2024,Owner-A2,TID-A402,2.6965347721442225
6/17/2024,Owner-A2,TID-A241,2.695963327342996
6/13/2024,Owner-A2,TID-A424,2.695523292529377
6/4/2024,Owner-C4,TID-A414,2.6955104336342846
6/26/2024,Owner-A2,TID-A398,2.695407988979938
6/22/2024,Owner-E3,TID-A148,2.6949885350759275
6/13/2024,Owner-E3,TID-A148,2.6943238874993187
6/9/2024,Owner-A2,TID-A251,2.694318418243186
6/5/2024,Owner-A2,TID-A416,2.694154443
6/1/2024,Owner-A2,TID-A402,2.693697983221672
6/12/2024,Owner-A4,TID-A406,2.6936707280624907
6/21/2024,Owner-A4,TID-A387,2.6935549400599705
6/4/2024,Owner-B2,TID-A387,2.6930625736666665
6/21/2024,Owner-A2,TID-A412,2.6927648230702377
6/21/2024,Owner-A2,TID-A251,2.6927342640391654
6/17/2024,Owner-A2,TID-A416,2.691317935543114
6/4/2024,Owner-A2,TID-A402,2.691212535
6/7/2024,Owner-A4,TID-A362,2.6903929819260997
6/5/2024,Owner-A2,TID-A398,2.690121653835187
6/11/2024,Owner-A2,TID-A241,2.687846943328544
6/2/2024,Owner-A4,TID-A387,2.6872554503397117
6/25/2024,Owner-A2,TID-A398,2.6868614315465384
6/24/2024,Owner-A2,TID-A398,2.6867649294667677
6/18/2024,Owner-A2,TID-A416,2.6851000704532564
6/7/2024,Owner-A2,TID-A241,2.684968374712366
6/14/2024,Owner-A2,TID-A241,2.6845032481643902
6/12/2024,Owner-D2,TID-A414,2.6842621363641403
6/14/2024,Owner-A2,TID-A424,2.683504466823253
6/4/2024,Owner-A4,TID-A387,2.6823466775285043
6/10/2024,Owner-A4,TID-A362,2.681911826
6/18/2024,Owner-C4,TID-A414,2.6816870281372402
6/4/2024,Owner-A2,TID-A416,2.681531779095684
6/5/2024,Owner-C4,TID-A414,2.6810041653512227
6/10/2024,Owner-E3,TID-A148,2.6803769965617983
6/11/2024,Owner-A4,TID-A406,2.680269326760377
6/5/2024,Owner-B2,TID-A387,2.6797695667711054
6/5/2024,Owner-A4,TID-A371,2.6796725716924676
6/14/2024,Owner-A2,TID-A398,2.679525076537511
6/16/2024,Owner-A2,TID-A402,2.6792616901830293
6/20/2024,Owner-C3,TID-A400,2.6789176068483473
6/8/2024,Owner-A4,TID-A314,2.678694294371742
6/14/2024,Owner-A5,TID-A408,2.6784538406231198
6/23/2024,Owner-A4,TID-A396,2.677528923997749
6/4/2024,Owner-A2,TID-A398,2.675900681191869
6/12/2024,Owner-A2,TID-A416,2.674657247
6/26/2024,Owner-A2,TID-A412,2.673029450490623
6/7/2024,Owner-A2,TID-A416,2.6716291663195393
6/5/2024,Owner-A2,TID-A241,2.670256350263118
6/1/2024,Owner-F3,TID-A324,2.669477557793199
6/18/2024,Owner-A2,TID-A251,2.668799534
6/8/2024,Owner-A2,TID-A416,2.668728522554076
6/22/2024,Owner-A2,TID-A251,2.667783989295824
6/3/2024,Owner-A4,TID-A387,2.666756298556688
6/14/2024,Owner-D2,TID-A414,2.6659943356550997
6/26/2024,Owner-A2,TID-A416,2.665672254198051
6/13/2024,Owner-A2,TID-A416,2.665258485766318
6/10/2024,Owner-A4,TID-A406,2.6651677438149504
6/25/2024,Owner-A2,TID-A416,2.6648098634513624
6/4/2024,Owner-B2,TID-A362,2.6643103696581183
6/6/2024,Owner-A2,TID-A402,2.6642687983098368
6/9/2024,Owner-E3,TID-A148,2.6641625600579606
6/9/2024,Owner-C3,TID-A400,2.6633885924320033
6/17/2024,Owner-A2,TID-A251,2.662869891612945
6/20/2024,Owner-A2,TID-A416,2.6623868010609706
6/6/2024,Owner-A4,TID-A371,2.6623434633212084
6/12/2024,Owner-A2,TID-A241,2.662325841159992
6/21/2024,Owner-A4,TID-A396,2.6620786213842336
6/3/2024,Owner-A2,TID-A398,2.6610162500201398
6/24/2024,Owner-A2,TID-A416,2.660942988
6/1/2024,Owner-A4,TID-A387,2.6609029896755834
6/3/2024,Owner-A2,TID-A241,2.6607266615472147
6/14/2024,Owner-A2,TID-A416,2.6587601830249237
6/19/2024,Owner-A2,TID-A241,2.6578957628189617
6/15/2024,Owner-D2,TID-A414,2.6574797874750913
6/22/2024,Owner-A2,TID-A241,2.6568865182109644
6/1/2024,Owner-C4,TID-A414,2.6568538202554652
6/7/2024,Owner-A2,TID-A406,2.655977623771826
6/30/2024,Owner-A2,TID-A402,2.6552061090600914
6/17/2024,Owner-D2,TID-A414,2.6551191587815652
6/10/2024,Owner-A2,TID-A398,2.654713881599013
6/8/2024,Owner-C4,TID-A414,2.6543937517470653
6/19/2024,Owner-A2,TID-A402,2.6542826585550707
6/13/2024,Owner-E3,TID-A233,2.6540698710899573
6/15/2024,Owner-C6,TID-A414,2.6514745581598267
6/15/2024,Owner-A2,TID-A241,2.649444599063486
6/8/2024,Owner-C3,TID-A400,2.6490543849037747
6/13/2024,Owner-A2,TID-A406,2.647611647330507
6/20/2024,Owner-D2,TID-A414,2.6473696876735464
6/24/2024,Owner-A4,TID-A396,2.645381800067937
6/19/2024,Owner-D2,TID-A414,2.644598073
6/27/2024,Owner-A2,TID-A416,2.6445051233621255
6/29/2024,Owner-C6,TID-A414,2.644258687968597
6/22/2024,Owner-C4,TID-A414,2.644248682719813
6/23/2024,Owner-A2,TID-A402,2.6442342456975085
6/5/2024,Owner-A2,TID-A251,2.644100033215351
6/27/2024,Owner-A2,TID-A398,2.6437056362572244
6/28/2024,Owner-D4,TID-A414,2.6432374125910654
6/10/2024,Owner-C3,TID-A400,2.6421417323610528
6/28/2024,Owner-A2,TID-A416,2.6409963298253025
6/28/2024,Owner-C4,TID-A414,2.6390153438008874
6/12/2024,Owner-A3,TID-A408,2.6362501187796186
6/13/2024,Owner-A5,TID-A408,2.636225459810289
6/4/2024,Owner-D4,TID-A414,2.635488865289085
6/19/2024,Owner-C3,TID-A400,2.6353837373497853
6/10/2024,Owner-A2,TID-A406,2.6348824262356487
6/21/2024,Owner-D2,TID-A414,2.634656798650767
6/23/2024,Owner-A2,TID-A241,2.634231219467128
6/30/2024,Owner-C6,TID-A414,2.633135431641439
6/18/2024,Owner-D2,TID-A414,2.6328385369705796
6/29/2024,Owner-A2,TID-A251,2.632373265756359
6/8/2024,Owner-D4,TID-A414,2.6322676393045388
6/18/2024,Owner-A2,TID-A424,2.631937978909506
6/29/2024,Owner-A4,TID-A371,2.631931733537743
6/13/2024,Owner-D2,TID-A414,2.6313410933351653
6/11/2024,Owner-D2,TID-A414,2.6311213050308977
6/19/2024,Owner-A4,TID-A396,2.630510526064617
6/19/2024,Owner-A2,TID-A412,2.629756067
6/18/2024,Owner-A4,TID-A396,2.629149192832293
6/30/2024,Owner-A2,TID-A251,2.628982782473517
6/24/2024,Owner-A5,TID-A326,2.628788641959771
6/21/2024,Owner-A2,TID-A416,2.628292232386931
6/15/2024,Owner-A2,TID-A416,2.6279140575912563
6/20/2024,Owner-A4,TID-A396,2.627874441503701
6/25/2024,Owner-A4,TID-A362,2.626839298
6/3/2024,Owner-A2,TID-A416,2.6262705789348644
6/13/2024,Owner-A4,TID-A406,2.6260119299123867
6/8/2024,Owner-A2,TID-A241,2.6236941325338665
6/28/2024,Owner-C2,TID-A400,2.6229873321770367
6/12/2024,Owner-C6,TID-A414,2.622903639863769
6/20/2024,Owner-A2,TID-A424,2.622502288138938
6/16/2024,Owner-D2,TID-A414,2.622198312328134
6/17/2024,Owner-B3,TID-A135,2.621403014391927
6/10/2024,Owner-D4,TID-A414,2.6210107549586192
6/17/2024,Owner-A4,TID-A396,2.619508699247934
6/18/2024,Owner-A2,TID-A402,2.6194145334349765
6/19/2024,Owner-A5,TID-A326,2.6192703124101775
6/29/2024,Owner-D2,TID-A414,2.619132886183216
6/11/2024,Owner-A2,TID-A416,2.617965910275237
6/8/2024,Owner-A2,TID-A406,2.6168825163782423
6/5/2024,Owner-A2,TID-A402,2.616721895841525
6/15/2024,Owner-A2,TID-A398,2.616713132411058
6/19/2024,Owner-A2,TID-A416,2.6162009805542246
6/22/2024,Owner-C6,TID-A414,2.615991063011198
6/11/2024,Owner-C4,TID-A414,2.615829017972015
6/27/2024,Owner-A5,TID-A326,2.614628133748011
6/14/2024,Owner-A4,TID-A396,2.6145979585831314
6/10/2024,Owner-A4,TID-A396,2.6141015212260426
6/25/2024,Owner-A5,TID-A326,2.6138463456402374
6/16/2024,Owner-A2,TID-A241,2.613262251573648
6/11/2024,Owner-A4,TID-A396,2.6131003794129226
6/26/2024,Owner-A2,TID-A424,2.611829943266262
6/2/2024,Owner-A5,TID-A326,2.6099706982716557
6/12/2024,Owner-A4,TID-A396,2.609874168967942
6/4/2024,Owner-A2,TID-A251,2.609395367571687
6/9/2024,Owner-A2,TID-A416,2.609211335390311
6/9/2024,Owner-C2,TID-A426,2.609091124246144
6/8/2024,Owner-C6,TID-A414,2.6085085509089443
6/28/2024,Owner-D2,TID-A414,2.6081462049939033
6/25/2024,Owner-A2,TID-A424,2.6079378921515928
6/13/2024,Owner-A4,TID-A396,2.607842154665829
6/9/2024,Owner-D4,TID-A414,2.607811897739822
6/26/2024,Owner-A5,TID-A326,2.6067624974012915
6/20/2024,Owner-A5,TID-A326,2.606712503550937
6/7/2024,Owner-A4,TID-A396,2.606494822691918
6/30/2024,Owner-D2,TID-A414,2.6063337829864293
6/14/2024,Owner-C3,TID-A400,2.6059400266074126
6/28/2024,Owner-A4,TID-A396,2.6056170631801594
6/16/2024,Owner-A2,TID-A416,2.605503899261719
6/10/2024,Owner-D2,TID-A414,2.6053371666899685
6/27/2024,Owner-A4,TID-A396,2.6034905968361524
6/4/2024,Owner-C2,TID-A426,2.6033408457641602
6/22/2024,Owner-A2,TID-A412,2.6030059792686115
6/9/2024,Owner-A4,TID-A396,2.602831344674617
6/19/2024,Owner-C4,TID-A414,2.6025132427448985
6/8/2024,Owner-A4,TID-A396,2.602220279437479
6/6/2024,Owner-A4,TID-A396,2.6020077159396826
6/20/2024,Owner-C4,TID-A414,2.601995267495566
6/3/2024,Owner-C6,TID-A414,2.601851331208308
6/10/2024,Owner-C6,TID-A414,2.601392745788504
6/23/2024,Owner-C6,TID-A414,2.600995235
6/6/2024,Owner-C4,TID-A414,2.6006934748023682
6/6/2024,Owner-A4,TID-A362,2.6006561931625276
6/9/2024,Owner-A4,TID-A406,2.5990007141299705
6/30/2024,Owner-A4,TID-A396,2.5985660778641337
6/24/2024,Owner-A2,TID-A412,2.598486616501859
6/27/2024,Owner-C2,TID-A400,2.5983546134526923
6/16/2024,Owner-A4,TID-A402,2.598166174070822
6/28/2024,Owner-C6,TID-A414,2.5981652594177063
6/21/2024,Owner-C4,TID-A414,2.597197089071278
6/15/2024,Owner-A4,TID-A396,2.5970702530377774
6/25/2024,Owner-A2,TID-A412,2.5970434835713387
6/25/2024,Owner-C4,TID-A414,2.596783247902005
6/25/2024,Owner-C2,TID-A400,2.5962783672685807
6/24/2024,Owner-D4,TID-A414,2.5958284994415872
6/1/2024,Owner-C6,TID-A414,2.595779984647007
6/29/2024,Owner-A2,TID-A406,2.595643710220882
6/29/2024,Owner-A4,TID-A396,2.5955917694645843
6/15/2024,Owner-A2,TID-A251,2.595087317453888
6/23/2024,Owner-A2,TID-A251,2.594991475842406
6/1/2024,Owner-D2,TID-A414,2.594440865317769
6/7/2024,Owner-C4,TID-A414,2.5931535985316767
6/12/2024,Owner-C4,TID-A414,2.592741315
6/23/2024,Owner-A5,TID-A326,2.5926791078280846
6/9/2024,Owner-A2,TID-A241,2.5924029328847475
6/26/2024,Owner-C2,TID-A400,2.5921316040536886
6/22/2024,Owner-A3,TID-A408,2.5920960893374385
6/5/2024,Owner-D4,TID-A414,2.5906832316344603
6/21/2024,Owner-A3,TID-A408,2.590223192
6/2/2024,Owner-C6,TID-A414,2.589643372917487
6/24/2024,Owner-A2,TID-A424,2.5894232277204843
6/27/2024,Owner-A2,TID-A412,2.5889972023015737
6/27/2024,Owner-C6,TID-A414,2.5889360669283543
6/9/2024,Owner-C6,TID-A414,2.5889110389442838
6/24/2024,Owner-C6,TID-A414,2.5886683767540823
6/16/2024,Owner-C6,TID-A414,2.588156007439648
6/20/2024,Owner-D4,TID-A414,2.5876489771863778
6/14/2024,Owner-D4,TID-A414,2.5874359819662516
6/3/2024,Owner-D2,TID-A414,2.5870316844706003
6/28/2024,Owner-A2,TID-A398,2.5869876722757468
6/16/2024,Owner-A4,TID-A396,2.586532439834958
6/23/2024,Owner-C2,TID-A400,2.5861767709640566
6/26/2024,Owner-A4,TID-A396,2.5861388357754334
6/11/2024,Owner-A2,TID-A412,2.586078597064614
6/8/2024,Owner-D2,TID-A414,2.585810101121634
6/5/2024,Owner-D5,TID-A420,2.585719446451791
6/22/2024,Owner-A5,TID-A326,2.585300258670137
6/16/2024,Owner-C3,TID-A400,2.5851320003794105
6/26/2024,Owner-C4,TID-A414,2.5850087066259437
6/18/2024,Owner-A4,TID-A402,2.584989938884086
6/13/2024,Owner-C6,TID-A414,2.5847089162961012
6/14/2024,Owner-C4,TID-A414,2.584088192019135
6/6/2024,Owner-C2,TID-A426,2.5839599850873554
6/2/2024,Owner-A2,TID-A406,2.5836059958938313
6/5/2024,Owner-A4,TID-A396,2.583005860301797
6/18/2024,Owner-A5,TID-A326,2.582803221052114
6/22/2024,Owner-A4,TID-A402,2.5820052694523987
6/3/2024,Owner-C2,TID-A426,2.581954490318141
6/13/2024,Owner-A3,TID-A408,2.581491585865195
6/2/2024,Owner-A2,TID-A416,2.5810328017422464
6/14/2024,Owner-A2,TID-A406,2.5806503583790277
6/25/2024,Owner-D2,TID-A414,2.580499746097916
6/27/2024,Owner-C4,TID-A414,2.5804439022859116
6/17/2024,Owner-A4,TID-A402,2.580430631901602
6/26/2024,Owner-D2,TID-A414,2.5804066502922733
6/19/2024,Owner-A4,TID-A402,2.580299150888661
6/24/2024,Owner-A4,TID-A402,2.5802750985662866
6/1/2024,Owner-A2,TID-A416,2.5802385626912194
6/5/2024,Owner-C2,TID-A426,2.580170356899861
6/10/2024,Owner-A4,TID-A402,2.580167834518912
6/15/2024,Owner-A4,TID-A402,2.580039854865209
6/8/2024,Owner-C2,TID-A426,2.579904463308203
6/11/2024,Owner-A4,TID-A402,2.5798314617769034
6/12/2024,Owner-A4,TID-A402,2.579641749864105
6/14/2024,Owner-A4,TID-A402,2.5796277926045366
6/11/2024,Owner-C2,TID-A426,2.5795974820439747
6/23/2024,Owner-A4,TID-A402,2.5795077141246368
6/21/2024,Owner-A4,TID-A402,2.579473572543043
6/27/2024,Owner-D2,TID-A414,2.5794717661160003
6/13/2024,Owner-A4,TID-A402,2.5790190984376458
6/24/2024,Owner-D2,TID-A414,2.578969653805899
6/22/2024,Owner-A2,TID-A416,2.578835929136164
6/20/2024,Owner-A4,TID-A402,2.5788265280303913
6/2/2024,Owner-C2,TID-A426,2.578635289859285
6/12/2024,Owner-A5,TID-A408,2.578321447787267
6/7/2024,Owner-D2,TID-A414,2.5781334104159193
6/4/2024,Owner-C6,TID-A414,2.577885257452884
6/8/2024,Owner-A4,TID-A402,2.577871037030805
6/18/2024,Owner-D4,TID-A414,2.5778464279579567
6/15/2024,Owner-C2,TID-A426,2.577545357385054
6/6/2024,Owner-A5,TID-A326,2.5775185996260745
6/9/2024,Owner-A4,TID-A402,2.577448636674948
6/27/2024,Owner-A2,TID-A424,2.577048513192967
6/26/2024,Owner-A4,TID-A402,2.577001948
6/4/2024,Owner-A4,TID-A396,2.576808248
6/26/2024,Owner-C6,TID-A414,2.5766568549750515
6/27/2024,Owner-A4,TID-A402,2.576500716358326
6/29/2024,Owner-A2,TID-A191,2.576450195631212
6/25/2024,Owner-A4,TID-A402,2.5762231814267955
6/1/2024,Owner-C2,TID-A426,2.576026324771518
6/21/2024,Owner-A5,TID-A326,2.5753932123140815
6/13/2024,Owner-D4,TID-A414,2.5753649430578935
6/3/2024,Owner-A4,TID-A396,2.5753565497478914
6/13/2024,Owner-C4,TID-A414,2.5753120412819306
6/7/2024,Owner-A4,TID-A402,2.5744811549880047
6/4/2024,Owner-B2,TID-A402,2.5741628144963427
6/19/2024,Owner-C6,TID-A414,2.5739448999050674
6/23/2024,Owner-A2,TID-A398,2.573668505368132
6/16/2024,Owner-A2,TID-A251,2.5733886656936766
6/5/2024,Owner-C6,TID-A414,2.573204781972718
6/23/2024,Owner-A2,TID-A416,2.5726590305268116
6/10/2024,Owner-A4,TID-A428,2.572471968032782
6/4/2024,Owner-A4,TID-A398,2.5721500824455403
6/1/2024,Owner-A4,TID-A396,2.571965304532607
6/4/2024,Owner-D2,TID-A414,2.5718131476667567
6/22/2024,Owner-A2,TID-A191,2.5715690254073404
6/5/2024,Owner-D2,TID-A414,2.5709724007885857
6/5/2024,Owner-B2,TID-A402,2.570837520081322
6/7/2024,Owner-D4,TID-A414,2.570777512903817
6/14/2024,Owner-A4,TID-A428,2.5704199461218478
6/23/2024,Owner-D2,TID-A414,2.5702207642027237
6/21/2024,Owner-A4,TID-A428,2.5701046388607756
6/22/2024,Owner-D2,TID-A414,2.570090739425561
6/4/2024,Owner-A4,TID-A428,2.570066659690613
6/22/2024,Owner-A4,TID-A428,2.5700227554473356
6/14/2024,Owner-C6,TID-A414,2.569914274853906
6/11/2024,Owner-C6,TID-A414,2.569838246175625
6/26/2024,Owner-D4,TID-A414,2.569308815631292
6/6/2024,Owner-D2,TID-A414,2.5689793222112693
6/11/2024,Owner-D4,TID-A414,2.5689371602015014
6/10/2024,Owner-C2,TID-A426,2.568810122442513
6/22/2024,Owner-D4,TID-A414,2.5686392279574557
6/2/2024,Owner-A4,TID-A396,2.568445216347277
6/6/2024,Owner-C6,TID-A414,2.5682492190728095
6/13/2024,Owner-C2,TID-A426,2.5680893707613737
6/7/2024,Owner-C6,TID-A414,2.568002981284655
6/7/2024,Owner-C2,TID-A426,2.5677923319129734
6/21/2024,Owner-A2,TID-A424,2.5677710927667605
6/3/2024,Owner-B2,TID-A402,2.5677375145169785
6/25/2024,Owner-A4,TID-A396,2.5676804091859085
6/21/2024,Owner-C6,TID-A414,2.567523569206371
6/15/2024,Owner-A4,TID-A428,2.5674863920781896
6/23/2024,Owner-D4,TID-A414,2.567469631110838
6/20/2024,Owner-C6,TID-A414,2.567410503534496
6/23/2024,Owner-A4,TID-A428,2.5668208585187378
6/13/2024,Owner-A4,TID-A428,2.5667441902920873
6/19/2024,Owner-A4,TID-A428,2.5663402392764505
6/18/2024,Owner-A4,TID-A428,2.5660706662826582
6/25/2024,Owner-C6,TID-A414,2.566006621515828
6/27/2024,Owner-C3,TID-A400,2.5660007127482496
6/12/2024,Owner-A4,TID-A430,2.5659970096815172
6/13/2024,Owner-A4,TID-A430,2.5659773238368113
6/9/2024,Owner-D2,TID-A414,2.5656856224687377
6/6/2024,Owner-A4,TID-A428,2.5655017581830744
6/24/2024,Owner-A4,TID-A428,2.5653406686129347
6/12/2024,Owner-A4,TID-A428,2.565089602160599
6/17/2024,Owner-A4,TID-A430,2.5650346166946263
6/5/2024,Owner-A5,TID-A326,2.564969204275062
6/3/2024,Owner-A4,TID-A428,2.5649575469726624
6/16/2024,Owner-A4,TID-A428,2.5648885033926727
6/17/2024,Owner-A4,TID-A428,2.5647648196346022
6/2/2024,Owner-D2,TID-A414,2.564595172276542
6/29/2024,Owner-A2,TID-A241,2.564593081543656
6/14/2024,Owner-A4,TID-A430,2.564551437
