date,container_cluster_name,k8's_appid,unblended_cost,
2024-06-30,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7606396897988266,
2024-06-19,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.760636100955368,
2024-06-18,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.7606185489912614,
2024-06-09,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7605746993724543,
2024-06-20,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.760564101113341,
2024-06-20,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.7602049114707055,
2024-06-30,MIInternal-EKSCluster-PRD,52acaf98-dbef-5454-5869-67e8139619bf,1.760010233814853,
2024-06-26,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7599538838283686,
2024-06-04,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7598910937923258,
2024-06-01,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7598791718742182,
2024-06-07,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7598607897072944,
2024-06-27,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.759744345530204,
2024-06-15,MIInternal-EKSCluster-PRD,aae12431-1b4f-7450-0b79-6316624bcbbf,1.7597337011932652,
2024-06-24,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.7597115898960975,
2024-06-25,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.75946558098608,
2024-06-10,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.75941228385341,
2024-06-21,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.759345180959132,
2024-06-29,MIInternal-EKSCluster-PRD,52acaf98-dbef-5454-5869-67e8139619bf,1.7592194648221526,
2024-06-02,MIInternal-EKSCluster-PRD,bc87a099-dbab-d854-5869-67e813961927,1.7591618702146743,
2024-06-02,MIInternal-EKSCluster-PRD,01294a3a-1bbc-d410-b0b2-dce8dc4bcb12,1.759073925122044,
2024-06-29,MIGeneral-EKSCluster-PRD,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.758710586742247,
2024-06-30,MIInternal-EKSCluster-PRD,bc87a099-dbab-d854-5869-67e813961927,1.7586620837108384,
2024-06-25,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.758517064662232,
2024-06-09,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7575953289500688,
2024-06-23,MIInternal-EKSCluster-DEV,418edb36-dbc7-9454-0806-abc5ca9619c1,1.7574526944513504,
2024-06-24,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7573621883156094,
2024-06-21,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7573001016953822,
2024-06-18,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.757231514261835,
2024-06-23,MIInternal-EKSCluster-PRD,01294a3a-1bbc-d410-b0b2-dce8dc4bcb12,1.757169242100443,
2024-06-19,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7570442174251533,
2024-06-26,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.7569343835934728,
2024-06-18,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7568314274719268,
2024-06-14,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.756666068891409,
2024-06-28,MIInternal-EKSCluster-DEV,418edb36-dbc7-9454-0806-abc5ca9619c1,1.75665903599455,
2024-06-21,MIInternal-EKSCluster-PRD,d5392b2f-1b85-f010-df90-0dc5604bcb2e,1.7566465309793269,
2024-06-20,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.756436740620013,
2024-06-22,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7563681432589555,
2024-06-19,MIInternal-EKSCluster-DEV,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,1.756275654144617,
2024-06-23,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7562479802435713,
2024-06-30,MITC-EKSCluster-GLOBAL,b17b6764-1bef-0050-e50f-326fdc4bcb34,1.756118940875419,
2024-06-16,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7560098472670667,
2024-06-15,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7559950575077186,
2024-06-13,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7559834782656012,
2024-06-25,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7555105259261043,
2024-06-21,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7552455253494303,
2024-06-27,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7551556274095401,
2024-06-01,MIInternal-EKSCluster-PRD,01294a3a-1bbc-d410-b0b2-dce8dc4bcb12,1.7551063183599083,
2024-06-15,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7550636471596892,
2024-06-17,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7549253142152779,
2024-06-27,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.754803543513789,
2024-06-08,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.754244232097433,
2024-06-03,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.753990975593411,
2024-06-25,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.7538533415010564,
2024-06-21,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7536026511007634,
2024-06-03,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7533001306733236,
2024-06-12,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7529472573617728,
2024-06-15,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7528831867929906,
2024-06-03,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7527280472758653,
2024-06-03,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.752720062764966,
2024-06-26,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7526238922244755,
2024-06-02,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.752479375967367,
2024-06-02,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7524715770657657,
2024-06-04,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7524309942698233,
2024-06-20,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7524289410875062,
2024-06-04,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7524229804410603,
2024-06-16,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7521886393196306,
2024-06-01,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7520901519298957,
2024-06-01,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7520823495441762,
2024-06-27,MIInternal-EKSCluster-DEV,bc87a099-dbab-d854-5869-67e813961927,1.7518637443806355,
2024-06-24,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.7517864529359402,
2024-06-20,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7517148614658051,
2024-06-16,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7514657041749866,
2024-06-26,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.7513674634218956,
2024-06-22,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7508977709664633,
2024-06-07,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7501749262915138,
2024-06-23,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7500752849655326,
2024-06-26,MIInternal-EKSCluster-STG,ed1af064-1be9-d810-2fab-31901a4bcbf5,1.7497975631426697,
2024-06-02,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.749019347914584,
2024-06-22,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7476012624413055,
2024-06-17,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7475483203477384,
2024-06-09,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7467168506232342,
2024-06-15,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7462975760660742,
2024-06-13,MIPlatform-EKSCluster-DEV,efe10bdc-1b82-f384-9628-10e21d4bcb49,1.7462633376768808,
2024-06-15,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7461957756876436,
2024-06-01,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7461707669691588,
2024-06-14,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7460260209601572,
2024-06-02,MIPlatform-EKSCluster-DEV,asp0013247,1.7452650429591874,
2024-06-16,MIGeneral-EKSCluster-PRD,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.745218621919628,
2024-06-14,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7448508900840356,
2024-06-10,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7448175874047627,
2024-06-07,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7447099875677752,
2024-06-18,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.744600474464922,
2024-06-19,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7443858606331686,
2024-06-19,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7436356762185836,
2024-06-22,MIInternal-EKSCluster-PRD,bdd25195-1b9c-4d98-704b-997a234bcbe2,1.7435925895755149,
2024-06-21,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7423884390907507,
2024-06-17,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7417133790266075,
2024-06-17,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.74125635838717,
2024-06-18,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7412435283899987,
2024-06-16,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7404777581661948,
2024-06-13,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7398129730557323,
2024-06-19,MIInternal-EKSCluster-PRD,bc87a099-dbab-d854-5869-67e813961927,1.7392783057498644,
2024-06-29,MIInternal-EKSCluster-STG,9b080cee-476a-e5d0-afc0-d759126d43a8,1.7389272049245865,
2024-06-24,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7372708197098246,
2024-06-01,MIPlatform-EKSCluster-DEV,asp0013247,1.7369313254390706,
2024-06-25,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7368525919896378,
2024-06-20,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7364811456604448,
2024-06-13,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7364671238077014,
2024-06-23,MIInternal-EKSCluster-PRD,bc87a099-dbab-d854-5869-67e813961927,1.7363419707704173,
2024-06-14,MIInternal-EKSCluster-PRD,2fb1628b-1b70-5454-e50f-326fdc4bcbf8,1.7362718295039627,
2024-06-26,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.735598953989757,
2024-06-08,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7345997373919724,
2024-06-01,MIInternal-EKSCluster-DEV,c5aa1d8c-1b58-7810-e7c4-657a234bcbc5,1.7344925625414136,
2024-06-27,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.734483501753651,
2024-06-22,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7337780172996458,
2024-06-28,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.733676596024464,
2024-06-24,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7336372025352893,
2024-06-16,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7332886267647134,
2024-06-10,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7329815516286755,
2024-06-23,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7327210720259367,
2024-06-17,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7323304090140008,
2024-06-21,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.732300810580922,
2024-06-08,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7321264900470565,
2024-06-09,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7320474376680013,
2024-06-15,MIGeneral-EKSCluster-PRD,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7309926656328312,
2024-06-11,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.73051726511255,
2024-06-04,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7304269617066854,
2024-06-17,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7303748565618888,
2024-06-30,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.730025354503135,
2024-06-29,MIInternal-EKSCluster-STG,f0626c13-1b38-c110-704b-997a234bcb2a,1.7298417229934846,
2024-06-25,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7293823522318932,
2024-06-30,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.729338867116339,
2024-06-19,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.7293222012987115,
2024-06-10,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.727568588784734,
2024-06-05,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7275111885099252,
2024-06-12,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7274875330261752,
2024-06-11,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7273163429057043,
2024-06-13,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7272797793474166,
2024-06-12,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7269314335099244,
2024-06-08,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7266987347838474,
2024-06-13,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7266832182479375,
2024-06-03,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.72606887311179,
2024-06-01,MIInternal-EKSCluster-PRD,79059479-1bba-8090-868c-a8e82d4bcbb7,1.725818654614507,
2024-06-09,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7257925963636018,
2024-06-30,MIGeneral-EKSCluster-PRD,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7255491287003089,
2024-06-15,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7253634491369954,
2024-06-14,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7248830889636793,
2024-06-18,MIInternal-EKSCluster-PRD,4aceaa78-1b97-2cd0-105f-657a234bcb45,1.7248511928982508,
2024-06-07,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7245740828940193,
2024-06-07,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.724407117675069,
2024-06-06,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7239760694241846,
2024-06-21,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7236881851233083,
2024-06-06,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7234739024375851,
2024-06-14,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7231898346044086,
2024-06-13,MIInternal-EKSCluster-PRD,078bc950-1b2c-8d54-aeb8-ec22b24bcb50,1.7231723468133415,
2024-06-14,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7231671998118185,
2024-06-02,MIInternal-EKSCluster-PRD,79059479-1bba-8090-868c-a8e82d4bcbb7,1.7231050776749846,
2024-06-19,MIInternal-EKSCluster-PRD,8e054385-1b15-ed18-b089-1027b04bcb01,1.7227339578581105,
2024-06-18,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7226792630476688,
2024-06-17,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7226617004108853,
2024-06-18,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.722655979803466,
2024-06-11,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.722559373680352,
2024-06-15,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7225256477945181,
2024-06-17,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7225243559359782,
2024-06-15,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7225021366557072,
2024-06-16,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7223683471737834,
2024-06-16,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7223445719579829,
2024-06-13,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7220336521188186,
2024-06-16,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7219484524254238,
2024-06-13,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7219119082273673,
2024-06-12,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7217583591499157,
2024-06-12,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7217327265925344,
2024-06-14,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.721599481161379,
2024-06-21,MIInternal-EKSCluster-DEV,418edb36-dbc7-9454-0806-abc5ca9619c1,1.7209758396610264,
2024-06-07,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7206526217590765,
2024-06-11,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.7206432723923255,
2024-06-07,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.720610689223156,
2024-06-19,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7205142757134282,
2024-06-19,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.720484635893644,
2024-06-14,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7204308459430377,
2024-06-12,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7203891722889229,
2024-06-11,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7203250949097453,
2024-06-11,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7202872903966706,
2024-06-28,MIPlatform-EKSCluster-DEV,ad95f403-1bb8-2094-b65a-ed776e4bcb10,1.7202778343146672,
2024-06-19,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7202442224139525,
2024-06-21,MIInternal-EKSCluster-PRD,078bc950-1b2c-8d54-aeb8-ec22b24bcb50,1.7201998532119736,
2024-06-03,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7201135281715199,
2024-06-18,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.720030172802205,
2024-06-20,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7199441329472442,
2024-06-03,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7198194699392269,
2024-06-11,MIInternal-EKSCluster-PRD,d697a21e-1b46-0910-b089-1027b04bcb57,1.7197808340497982,
2024-06-10,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7195416958703347,
2024-06-04,MIGeneral-EKSCluster-STG,177bfdc4-1b7e-6cd0-b29f-a756624bcb3e,1.7194597118904795,
2024-06-15,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.719155707488801,
2024-06-10,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.719147783194309,
2024-06-10,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7190935004390537,
2024-06-18,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7190758865494764,
2024-06-02,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7190590988897458,
2024-06-08,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7188943301841597,
2024-06-08,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7188681169561923,
2024-06-26,MIInternal-EKSCluster-DEV,d5392b2f-1b85-f010-df90-0dc5604bcb2e,1.7188647905820733,
2024-06-12,MIInternal-EKSCluster-STG,29720423-1b7d-1910-2078-21f2b24bcbb6,1.7186469241371904,
2024-06-18,MIInternal-EKSCluster-DEV,c1ae9d9e-a76a-4342-99f3-6585cfb058ff,1.7186221512627493,
2024-06-09,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7185545203868409,
2024-06-09,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.718528278332239,
2024-06-21,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7181975825356386,
2024-06-01,MIInternal-EKSCluster-STG,8433245c-1b1a-b450-5c18-639b234bcbc8,1.7181005511938796,
2024-06-04,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.7180644065931414,
2024-06-06,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7179548679573509,
2024-06-07,MIInternal-EKSCluster-DEV,d5392b2f-1b85-f010-df90-0dc5604bcb2e,1.7179431569923336,
2024-06-06,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7179335044769635,
2024-06-27,MIInternal-EKSCluster-PRD,423f9075-1b05-5c50-b648-c8c11a4bcb38,1.7176306742033307,
2024-06-07,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.7174191318531533,
2024-06-17,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7172544645955474,
2024-06-05,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.7171842893346938,
2024-06-22,MIInternal-EKSCluster-DEV,c1ae9d9e-a76a-4342-99f3-6585cfb058ff,1.717165739165502,
2024-06-08,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7171374745457533,
2024-06-09,MIInternal-EKSCluster-DEV,f0626c13-1b38-c110-704b-997a234bcb2a,1.7171109474561226,
2024-06-12,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.7167656193102951,
2024-06-20,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.716713818799992,
2024-06-13,MIInternal-EKSCluster-DEV,e7b35b04-dbed-5414-3660-891c13961911,1.716691548519288,
2024-06-21,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.716661682633165,
2024-06-20,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7166585292335608,
2024-06-19,MIInternal-EKSCluster-DEV,c1ae9d9e-a76a-4342-99f3-6585cfb058ff,1.7160882692063018,
2024-06-17,MIInternal-EKSCluster-DEV,c1ae9d9e-a76a-4342-99f3-6585cfb058ff,1.716042024469368,
2024-06-22,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7160412042738213,
2024-06-26,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7160014873459881,
2024-06-13,MIPlatform-EKSCluster-DEV,43ad5a6e-9736-e9d0-d2b9-326e6253af76,1.7159974412389902,
2024-06-24,MIInternal-EKSCluster-DEV,c1ae9d9e-a76a-4342-99f3-6585cfb058ff,1.7158825548113499,
2024-06-27,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.715853119917965,
2024-06-23,MIGeneral-EKSCluster-DEV,c564219f-1b7d-9510-2078-21f2b24bcb9c,1.7158501615363067,
2024-06-26,MIGeneral-EKSCluster-DEV,30922a82-1b25-5c94-1334-0e16dc4bcb80,1.7158491584174849,
